accident_index,accident_year,accident_ref_no,vehicle_reference,vehicle_type,vehicle_text
2022041173865,2022,041173865,2,90,electric scooter
2022041197368,2022,041197368,1,90,electric scooter
2022041197457,2022,041197457,1,90,electric scooter
2022041198389,2022,041198389,1,90,electric scooter
2022041206731,2022,041206731,1,90,electric scooter
2022041211202,2022,041211202,2,90,electric scooter
2022041213275,2022,041213275,1,90,electric scooter
2022041219854,2022,041219854,1,90,electric scooter
2022041230762,2022,041230762,2,90,electric scooter
2022041241746,2022,041241746,1,90,electric scooter
2022052200158,2022,052200158,1,90,electric scooter
2022052200172,2022,052200172,2,90,electric scooter
2022052200216,2022,052200216,2,90,electric scooter
2022052200277,2022,052200277,1,90,electric scooter
2022052200290,2022,052200290,1,90,electric scooter
2022052200307,2022,052200307,2,90,electric scooter
2022052200322,2022,052200322,2,90,electric scooter
2022052200332,2022,052200332,2,90,electric scooter
2022052200344,2022,052200344,2,90,electric scooter
2022052200358,2022,052200358,1,90,electric scooter
2022052200660,2022,052200660,2,90,electric scooter
2022052200704,2022,052200704,1,90,electric scooter
2022052200717,2022,052200717,2,90,electric scooter
2022052200724,2022,052200724,2,90,electric scooter
2022052200745,2022,052200745,2,90,electric scooter
2022052200760,2022,052200760,1,90,electric scooter
2022052200762,2022,052200762,2,90,electric scooter
2022052200819,2022,052200819,2,90,electric scooter
2022052200846,2022,052200846,1,90,electric scooter
2022052200899,2022,052200899,1,90,electric scooter
2022052200965,2022,052200965,1,90,electric scooter
2022052200974,2022,052200974,1,90,electric scooter
2022052201020,2022,052201020,2,90,electric scooter
2022052201035,2022,052201035,1,90,electric scooter
2022052201214,2022,052201214,2,90,electric scooter
2022052201355,2022,052201355,1,90,electric scooter
2022052201429,2022,052201429,2,90,electric scooter
2022052201461,2022,052201461,1,90,electric scooter
2022052201511,2022,052201511,1,90,electric scooter
2022052201527,2022,052201527,1,90,electric scooter
2022052201569,2022,052201569,2,90,electric scooter
2022052201610,2022,052201610,1,90,electric scooter
2022052201693,2022,052201693,1,90,electric scooter
2022052201834,2022,052201834,1,90,electric scooter
2022052201859,2022,052201859,1,90,electric scooter
2022052201894,2022,052201894,1,90,electric scooter
2022052201907,2022,052201907,2,90,electric scooter
2022052201963,2022,052201963,2,90,electric scooter
2022052201969,2022,052201969,1,90,electric scooter
2022052202010,2022,052202010,2,90,electric scooter
2022052202069,2022,052202069,1,90,electric scooter
2022052202139,2022,052202139,1,90,electric scooter
2022052202151,2022,052202151,1,90,electric scooter
2022052202160,2022,052202160,1,90,electric scooter
2022052202358,2022,052202358,2,90,electric scooter
2022052202738,2022,052202738,1,90,electric scooter
2022052202804,2022,052202804,1,90,electric scooter
2022052202829,2022,052202829,1,90,electric scooter
2022052203010,2022,052203010,2,90,electric scooter
2022052203021,2022,052203021,2,90,electric scooter
2022052203073,2022,052203073,1,90,electric scooter
2022052203103,2022,052203103,2,90,electric scooter
2022052203222,2022,052203222,2,90,electric scooter
2022052203278,2022,052203278,1,90,electric scooter
2022052203280,2022,052203280,2,90,electric scooter
2022052203327,2022,052203327,1,90,electric scooter
2022052300159,2022,052300159,1,90,electric scooter
2022061127805,2022,061127805,1,90,electric scooter
2022061140463,2022,061140463,1,90,electric scooter
2022061150859,2022,061150859,2,90,electric scooter
2022061151032,2022,061151032,1,90,electric scooter
2022061155055,2022,061155055,2,90,electric scooter
2022061163033,2022,061163033,1,90,electric scooter
2022061163409,2022,061163409,1,90,electric scooter
2022061165176,2022,061165176,1,90,electric scooter
2022061166422,2022,061166422,2,90,electric scooter
2022061166800,2022,061166800,2,90,electric scooter
2022061169990,2022,061169990,2,90,electric scooter
2022061176977,2022,061176977,2,90,electric scooter
2022061178686,2022,061178686,1,90,electric scooter
2022061182946,2022,061182946,2,90,electric scooter
2022061183016,2022,061183016,2,90,electric scooter
2022061184998,2022,061184998,1,90,electric scooter
2022061186258,2022,061186258,1,90,electric scooter
2022061189510,2022,061189510,1,90,electric scooter
2022061200266,2022,061200266,1,90,electric scooter
2022061201403,2022,061201403,1,90,electric scooter
2022061206178,2022,061206178,2,90,electric scooter
2022061206596,2022,061206596,1,90,electric scooter
2022061207227,2022,061207227,1,90,electric scooter
2022061210124,2022,061210124,1,90,electric scooter
2022061211703,2022,061211703,1,90,electric scooter
2022061215909,2022,061215909,2,90,electric scooter
2022061219853,2022,061219853,1,90,electric scooter
2022061223836,2022,061223836,2,90,electric scooter
2022061225668,2022,061225668,2,90,electric scooter
2022061233664,2022,061233664,1,90,electric scooter
2022061239125,2022,061239125,2,90,electric scooter
2022061242273,2022,061242273,1,90,electric scooter
2022061245291,2022,061245291,2,90,electric scooter
2022061251539,2022,061251539,2,90,electric scooter
2022061252795,2022,061252795,1,90,electric scooter
2022070303392,2022,070303392,1,90,electric scooter
2022070426733,2022,070426733,1,90,electric scooter
2022070711075,2022,070711075,1,90,electric scooter
2022101136192,2022,101136192,2,90,electric scooter
2022101137868,2022,101137868,2,90,electric scooter
2022101138223,2022,101138223,2,90,electric scooter
2022101139514,2022,101139514,1,90,electric scooter
2022101143057,2022,101143057,1,90,electric scooter
2022101143803,2022,101143803,2,90,electric scooter
2022101151093,2022,101151093,1,90,electric scooter
2022101151098,2022,101151098,1,90,electric scooter
2022101154035,2022,101154035,1,90,electric scooter
2022101169756,2022,101169756,1,90,electric scooter
2022101182432,2022,101182432,2,90,electric scooter
2022101188359,2022,101188359,2,90,electric scooter
2022101189649,2022,101189649,1,90,electric scooter
2022101200684,2022,101200684,1,90,electric scooter
2022101213829,2022,101213829,1,90,electric scooter
2022101220209,2022,101220209,1,90,electric scooter
2022101225539,2022,101225539,2,90,electric scooter
2022101228500,2022,101228500,2,90,electric scooter
2022101233565,2022,101233565,1,90,electric scooter
2022101244253,2022,101244253,1,90,electric scooter
2022101250252,2022,101250252,1,90,electric scooter
2020010285386,2020,010285386,2,90,electric scooter
2020622000785,2020,622000785,2,90,electric scooter
2020440416388,2020,440416388,1,90,electric scooter
2020010283348,2020,010283348,2,90,electric scooter
202060Y098702,2020,60Y098702,1,90,electric scooter
2020010284233,2020,010284233,1,90,electric scooter
2020430367305,2020,430367305,1,90,electric scooter
2020010242911,2020,010242911,2,90,electric scooter
202031C139520,2020,31C139520,1,90,electric scooter
2020420946136,2020,420946136,1,90,electric scooter
2020161013231,2020,161013231,1,90,electric scooter
2020340N04282,2020,340N04282,1,90,electric scooter
2020010273030,2020,010273030,2,90,electric scooter
2020430352853,2020,430352853,2,90,electric scooter
2020010268264,2020,010268264,2,90,electric scooter
2020010269885,2020,010269885,2,90,electric scooter
2020010259317,2020,010259317,2,90,electric scooter
2020010285536,2020,010285536,2,90,electric scooter
2020010248966,2020,010248966,2,90,electric scooter
2020522002589,2020,522002589,2,90,electric scooter
2020010281845,2020,010281845,1,90,electric scooter
202031D102420,2020,31D102420,1,90,electric scooter
2020332000617,2020,332000617,2,90,electric scooter
2020552000598,2020,552000598,2,90,electric scooter
2020010277521,2020,010277521,1,90,electric scooter
2020552001052,2020,552001052,1,90,electric scooter
2020010268230,2020,010268230,2,90,electric scooter
2020471004051,2020,471004051,2,90,electric scooter
2020332000473,2020,332000473,2,90,electric scooter
2020470974324,2020,470974324,2,90,electric scooter
2020010279583,2020,010279583,2,90,electric scooter
2020522100834,2020,522100834,1,90,electric scooter
2020010264676,2020,010264676,1,90,electric scooter
2020010265381,2020,010265381,1,90,electric scooter
2020010279031,2020,010279031,1,90,electric scooter
2020421014190,2020,421014190,2,90,electric scooter
2020010247224,2020,010247224,2,90,electric scooter
2020010283880,2020,010283880,1,90,electric scooter
2020010270202,2020,010270202,2,90,electric scooter
2020460963505,2020,460963505,1,90,electric scooter
2020010264177,2020,010264177,2,90,electric scooter
2020332001002,2020,332001002,1,90,electric scooter
2020010275901,2020,010275901,2,90,electric scooter
2020221006228,2020,221006228,1,90,electric scooter
2020010271464,2020,010271464,2,90,electric scooter
2020430277950,2020,430277950,1,90,electric scooter
2020010286720,2020,010286720,1,90,electric scooter
2020610048220,2020,610048220,2,90,electric scooter
2020430001391,2020,430001391,2,90,electric scooter
2020440288069,2020,440288069,1,90,electric scooter
2020010256457,2020,010256457,1,90,electric scooter
2020010254039,2020,010254039,2,90,electric scooter
2020010257258,2020,010257258,2,90,electric scooter
2020010253998,2020,010253998,1,90,electric scooter
2020530971109,2020,530971109,2,90,electric scooter
2020010265396,2020,010265396,2,90,electric scooter
2020010283670,2020,010283670,2,90,electric scooter
2020440269115,2020,440269115,1,90,electric scooter
2020010261194,2020,010261194,1,90,electric scooter
2020460983631,2020,460983631,2,90,electric scooter
2020420991574,2020,420991574,1,90,electric scooter
2020440384143,2020,440384143,1,90,electric scooter
2020010282088,2020,010282088,2,90,electric scooter
2020010261761,2020,010261761,2,90,electric scooter
2020430176755,2020,430176755,1,90,electric scooter
2020010278354,2020,010278354,1,90,electric scooter
2020340N07892,2020,340N07892,1,90,electric scooter
2020010258218,2020,010258218,1,90,electric scooter
2020400972182,2020,400972182,1,90,electric scooter
2020010292468,2020,010292468,2,90,electric scooter
2020340N07492,2020,340N07492,1,90,electric scooter
2020461012688,2020,461012688,1,90,electric scooter
2020010277519,2020,010277519,2,90,electric scooter
2020460999068,2020,460999068,1,90,electric scooter
2020010247245,2020,010247245,2,90,electric scooter
2020010285206,2020,010285206,1,90,electric scooter
2020410968537,2020,410968537,1,90,electric scooter
2020010267323,2020,010267323,1,90,electric scooter
2020010248027,2020,010248027,2,90,electric scooter
2020010248027,2020,010248027,1,90,electric scooter
2020010285370,2020,010285370,1,90,electric scooter
2020010269400,2020,010269400,1,90,electric scooter
2020460975033,2020,460975033,1,90,electric scooter
2020010287822,2020,010287822,2,90,electric scooter
20201379C1062,2020,1379C1062,2,90,electric scooter
2020010282766,2020,010282766,1,90,electric scooter
2020480996291,2020,480996291,1,90,electric scooter
2020010257075,2020,010257075,2,90,electric scooter
2020302001373,2020,302001373,1,90,electric scooter
2020010270956,2020,010270956,1,90,electric scooter
2020010264092,2020,010264092,1,90,electric scooter
2020161008447,2020,161008447,2,90,electric scooter
2020010259103,2020,010259103,2,90,electric scooter
2020410987613,2020,410987613,2,90,electric scooter
2020622000908,2020,622000908,1,90,electric scooter
2020010272524,2020,010272524,2,90,electric scooter
2020010278987,2020,010278987,2,90,electric scooter
2020010270259,2020,010270259,1,90,electric scooter
2020010243356,2020,010243356,1,90,electric scooter
2020220972489,2020,220972489,1,90,electric scooter
2020010268389,2020,010268389,2,90,electric scooter
2020332000838,2020,332000838,1,90,electric scooter
2020010232528,2020,010232528,1,90,electric scooter
2020470985194,2020,470985194,2,90,electric scooter
2020010245475,2020,010245475,1,90,electric scooter
2020332000762,2020,332000762,1,90,electric scooter
2020010278277,2020,010278277,2,90,electric scooter
2020010276079,2020,010276079,2,90,electric scooter
2020410971358,2020,410971358,1,90,electric scooter
2020010256159,2020,010256159,1,90,electric scooter
2020470948392,2020,470948392,2,90,electric scooter
2020010261812,2020,010261812,2,90,electric scooter
2020010279005,2020,010279005,1,90,electric scooter
2020010289180,2020,010289180,2,90,electric scooter
2020440466404,2020,440466404,2,90,electric scooter
2020010276884,2020,010276884,2,90,electric scooter
2020010250313,2020,010250313,3,90,electric scooter
2020010283272,2020,010283272,1,90,electric scooter
2020010239535,2020,010239535,1,90,electric scooter
2020010233701,2020,010233701,1,90,electric scooter
